size,weight,sweetness,softness,harvest_time,ripeness,acidity,quality
12.51282716640263,189.49748036400604,8.20467188049937,2.4257187681855683,34.009469135045805,4.361438214397455,2.9479109983562064,0
20.29089567838215,134.00761352749072,5.419902770974747,4.682918618983197,23.205644139475485,7.294436354895453,3.373841897916226,0
15.209966990329127,216.674603335084,7.959125829353225,5.796392987924566,23.410398684140223,7.034350470738973,4.485169189878761,1
11.33570507699391,226.2805103896148,7.168316864062685,3.5505976114132647,16.29989011629426,6.768275992702359,3.905503398287987,1
18.27031271749047,180.50923461769443,8.575639010190473,4.082370281433722,25.514035042783505,7.726392719661522,3.8935126081097655,0
11.94943722220588,263.9521607292315,11.337143684691283,5.28863945196087,34.291042869369775,9.23488740073357,4.4826543895469895,1
14.840880785845115,150.19285584098645,7.605135604364667,4.436768523443707,32.527820192588116,9.14666983934199,5.621414630882278,0
8.65480400676968,140.72322547682535,6.910025183633249,5.048092041600878,29.1089201492612,3.8018921829844254,2.3293341435834822,0
9.872553231057232,208.93618119245437,7.348649918747535,4.153999100147427,29.97046061320645,9.303208885778515,5.0071270446744345,1
15.199288026333305,243.01095115894674,4.3426457442959485,5.744904669872164,26.18424270423678,6.039518163128315,5.323104717281297,1
17.598593978272433,267.2559382048797,6.0662748521152485,5.794024004427613,30.770749766412976,6.912099156326211,4.315101415239305,1
15.307157372432483,181.55300686363776,6.533909118571343,5.08000165858389,33.26287022371434,3.4108898376740755,4.731989115874844,0
14.883453774643263,242.42627815919593,6.415517205181523,4.166551570021231,21.8082261121327,5.6954208685260355,6.6305635206453175,1
13.335521754091262,198.9326260126069,6.315703310218279,5.331252068602808,32.03574904644219,5.18569560693059,3.227576933211286,0
10.963421656188672,193.5714961295319,5.615606953542025,5.4433848685897415,34.6600428859514,8.077719452491781,3.4170922477344314,0
12.562912760851699,235.74093510016684,7.939326466889994,2.600169745080054,28.354205682562878,7.732367585575203,4.4308400402213355,1
13.624168528262091,225.77830480011312,7.63945107110704,6.6162950461129775,34.23120372946601,3.215809482290796,4.599963088294868,1
18.124929427960218,136.59096033644352,6.9556247582906146,4.701337345369957,43.77926296284428,6.131393472357114,5.442358806500934,0
15.39508060825924,258.41505286383335,6.411487450390812,5.739358886890668,29.38499940853786,8.191557969156692,2.9011330355325513,1
9.134337368041907,255.24559041677853,7.681184691805087,6.6535701130485405,33.05213168055786,5.488523366786669,3.0918980094650483,1
16.456149142686098,174.43728827497958,8.44880979572639,2.468043222200219,27.031886287683015,7.6312907447117535,5.242719186108175,0
14.044249237501898,215.2434330848717,5.1349874192440454,4.467105876284646,30.070053550104074,7.081998134264318,5.605932684222447,1
13.494258519858837,219.5493620928542,5.9773725851234305,4.3182341421179276,32.49493228294197,7.053758852270395,3.8287777456173755,1
16.99735798427386,210.18237254536416,6.376827470221811,3.511576193148707,30.974491697520538,5.2629535992293155,5.767001234520059,1
18.16449388489246,177.71880458177222,4.10892717048715,6.529697977076672,25.314749956885098,4.090959976677841,3.8240016811735114,0
16.93083504801521,173.36828758089806,5.425975093799151,4.188644292644113,30.659319472884725,4.437438273252677,5.190379310036655,0
12.3471640819515,199.01736106141732,6.1938985286747785,4.222056401003334,36.891175507567844,6.378607749268473,3.8730783412294603,0
14.058670712244485,246.765082755119,8.25410830532317,4.404282445930867,31.905143464925832,6.826647487321332,4.277934919516899,1
16.97034389334698,221.83551264793303,6.652726281664233,3.796439476304835,34.52397167225999,5.786093366338075,6.037067661889269,1
18.270113697416416,184.67966319600345,7.866217658575055,3.8053790804930694,29.22260223334137,5.506128880318832,4.687143974868193,0
14.330507877318894,230.9205877378886,8.225295413806238,5.450854592759315,33.158900610544116,5.253714511915271,4.30157762261189,1
14.741791922955912,86.1335964212193,6.812718855731187,4.719816977577514,31.08503224110297,6.906928912048698,5.663183677649061,0
11.325343464507176,245.1991045852054,7.786018094063253,5.330724310167585,24.35094015631312,5.195118934460575,3.940009048298672,1
11.469942235832912,130.9092957260612,6.45112924364942,5.255643858295381,32.09616393570056,4.098005023864441,6.485442566259593,0
17.55568929031471,185.06164549126123,7.626221510665791,2.500297466032809,25.67703173251402,7.452192069687107,4.177103953306273,0
18.59914230082713,155.25835911455746,5.942324690573535,5.359674925575562,26.672061910144148,5.773580774504285,4.6206811440458875,0
14.591775946962537,148.79494684143143,2.89348149226176,6.967752038454581,30.79766685405526,6.22045580642014,4.530673438778006,0
17.907715196837486,246.8959098739977,7.085305003398243,5.238956799920606,31.712832318042068,8.242854272258578,5.143318718773125,1
16.88771799142546,181.30911864180877,9.879959133550814,5.378151326163868,24.79107867830348,6.217283447096953,4.197420422536401,0
12.024270473489137,213.6789057677876,8.751737790105304,5.654994184771921,35.474234229696336,7.175191942871042,3.3277139914801412,1
16.687096026883264,198.59693279912042,8.909585009456972,3.2563523098385336,32.51126042026481,4.584009484272006,4.602128227700519,0
19.145712081918216,219.41898057782916,8.593880779428178,6.484792162163503,25.66694653595236,6.0752667656000305,3.0214042430550374,1
14.206482289035339,202.76369313238817,6.334176521857928,5.736725346910617,21.75451288642238,7.061297267466218,4.497189027250712,0
20.28390203246125,148.28286420895637,8.041042322158313,7.187830369706695,29.312086829749077,2.9153618644383354,4.5923039222763755,0
7.506713722347958,238.81449518703758,7.100779601550855,4.5792445042687815,27.4426176690938,5.778934374357942,5.369356305775347,1
18.092966864316267,180.3267525943893,7.297294102844266,7.026476238831632,30.663186138260492,6.378624509299131,3.0652457372159843,0
15.661492178487302,137.6953751811008,7.7557637551668375,5.601768858494524,27.907954686104052,6.056461657401115,3.177887027590255,0
15.132900449471098,183.44348924868476,8.228509486388802,5.1244905697082155,19.433642480627746,7.775659791223779,4.211151310000295,0
15.554644248078748,260.2099191721126,6.257989237568718,5.460288137094107,27.469749492767672,7.339869481194819,3.4407095024619414,1
8.959054568135741,234.67598428162606,5.4828498189158585,4.181869046046543,29.25308169934505,8.580125847149334,5.336677861025286,1
14.512447525148136,185.70523250972755,6.947102629079873,7.364969524651922,33.61279899846212,5.139058829480357,5.753694897930605,0
16.69307227870822,186.59876699274665,8.7046491024349,4.514610553270936,27.37426060285873,6.251227545562887,4.070641247908637,0
19.043994471594488,186.87013976175237,4.763386459863566,2.7763464153016684,38.66334881724038,5.723092340842701,4.722903383506458,0
13.119245053913367,283.45871737332976,3.7068900204682804,4.44280359955849,20.226801542433797,4.3671851797602095,3.7332741522811976,1
12.420039184021483,214.5480388929968,6.861993207914729,5.076529977000607,37.21750795025809,7.03206659627745,3.861267370454668,1
12.442437469863725,217.31923353732586,4.966883705212562,5.459835636044556,28.861871144928593,10.26615743716545,3.522566956402451,1
17.815245557315,240.21899419055075,7.255555431888831,4.447851989839178,34.40834524686296,6.369686426541988,4.355824577224017,1
15.04318897700354,209.41799761808966,7.774376725522519,5.771880353468544,30.377595230755905,7.01778788072479,2.5240970461116805,1
13.437249045165192,189.85849116411083,6.254571717125238,3.043702817612443,34.22432557048534,6.744749314837042,3.8100429527734128,0
16.97244717740769,191.88552176098534,8.889934169696511,5.925379144193665,28.865557683383372,3.9195947878776236,4.939021461244081,0
15.052794417722202,196.61073080905948,7.838736170098636,2.5989999342963284,24.752399847089816,3.5629285589683053,4.370600963721629,0
18.744492906692106,198.93416977425431,7.276949068156814,5.342124000772827,37.26743296678957,4.286016883204766,4.1515830257760635,0
12.1635902686587,229.05345035055575,7.355033107531435,3.6575648273950874,29.401708739454016,3.9084345793395725,4.095498451116432,1
14.612643901022611,201.83305010877663,5.932369650090337,5.013149544597673,31.18950627831412,8.40029932085507,2.7346990165334875,0
14.161244068806988,229.3265510492003,9.166891374768943,3.9065120260427606,35.875120102300855,6.1582037651636155,4.675464474208944,1
9.751438531448299,198.0896713666295,6.964109372078591,7.334919538407669,25.14851346568146,5.595214650909721,4.909149304858544,0
17.243757980713994,203.7221590375344,7.374288548997731,6.586636442987105,32.32390531599672,8.006289323987604,3.864520813073302,0
15.751293173787685,120.6532594528096,4.777451024831073,5.852795865967642,27.14356043392082,4.0164247652498615,3.730368034335541,0
14.576598358849568,236.87088014759544,4.722976495185479,4.644519473113306,29.619939957063693,5.204261137809813,4.235997257461667,1
13.592695002482552,213.94278167220827,7.976898969785027,5.40424588372618,30.262060260009992,6.183220012322348,3.4452260506024865,1
10.64387876001892,238.72236325022087,7.394067823075471,4.854552717169163,22.684324589000834,6.725508352099445,3.6616592032486106,1
13.674360595508944,83.81029469902086,6.157904245993736,6.127036061204048,25.610147589780702,6.2932193384916655,3.457181304724391,0
14.023179214689524,283.29470098462787,6.062095036799237,5.928076727228194,36.27245107661772,6.29754869701274,3.148681374712013,1
12.444270114223164,193.4789688417693,9.377223516870961,5.9479628480264015,34.549314503437174,6.673322827799888,3.5667070164876415,0
14.83275552005952,243.74860477439293,4.72057054901038,3.695369020345295,30.02607694067435,6.83221531206872,3.4628835366711006,1
16.018337654111992,157.41334467951745,9.292413645540588,5.160568776138991,30.278184464813613,5.718728945753524,3.7859583921673137,0
19.691075645011356,224.4917942846541,6.028559745758254,3.7296854776321653,28.789797789373093,4.3848834738110165,4.944468779165347,1
15.449052690670696,158.27276045847816,8.181627058919021,5.633145932513687,36.51131617895174,7.078022056846242,3.7206689168585436,0
14.588912345481654,175.60262883147996,7.273262477670334,5.502291391933215,28.901834067375475,4.4450786790438,4.153947062302349,0
14.953547568147194,276.7686463857111,8.11504949957555,3.4129569732240217,30.48945149889172,5.957961026815038,2.924677439278264,1
8.754036238961557,191.89100579886684,7.107883548881487,3.2576288424118194,35.30434210061697,5.524897908145748,5.468186149576006,0
15.00213855111025,207.73128234792895,7.025819541753129,5.592333086851154,26.596205238535624,10.190768973965277,3.1516063813960358,1
15.837728120585382,233.92427487784943,7.592462486887912,4.3033145077454655,37.81037760947458,5.712074250632402,4.820514504509061,1
21.915351989821858,219.1927842302769,5.3349613429355625,3.5932267758037195,22.156303750428336,4.144928037793336,3.2184877903281026,1
14.95354523491269,205.57232635672523,8.118380124072184,5.326172677521237,38.089966479248474,5.634284935649208,5.1742266756713065,1
15.687947243657762,214.5185658496532,6.685651852212359,5.363477897479095,28.381227992572278,7.138701919371551,2.872922849602257,1
15.772462091917063,295.6295413004675,7.463589212286499,4.989173039162341,29.00675350895526,8.594892498214428,5.530128151396547,1
11.311389580542297,197.86473606549072,5.873094412742608,4.309967819854403,20.512435643886885,5.356805313618369,3.2997326963983737,0
18.008221950791715,207.92782511719895,3.1149136258397245,5.881889886389587,28.27250596855987,3.2467662658807876,3.614316210009089,1
17.599418323257968,242.031448696175,7.402125870863917,6.425031196982168,25.286198663318913,6.814612325110042,3.966145950264188,1
17.155200976317325,244.79116259465496,9.522933804279432,5.671312114837011,27.168454287697834,4.40185059348022,4.0658033832884914,1
11.85111287855128,246.891096355315,7.465789181093599,4.023407529613938,29.340751062510638,5.306068647046026,3.5925438188004883,1
18.969463007456405,225.75856117031356,7.3119265422326025,5.939055417830389,35.1176186199243,5.756086642783189,2.9294306241055637,1
10.772143545531657,154.27281687654263,6.612717934314161,3.7665440890420183,31.19515046790372,5.742352106506578,4.155944869290213,0
17.431661347023237,265.17051815155895,7.336455664780152,4.692916999251781,32.06878330290854,7.4831100726183255,5.39914155910752,1
20.60432300470015,154.58881243968546,7.852882433978786,5.823984090078384,24.97218374414134,4.67064358655559,2.1421925298941282,0
12.039931354083144,212.54492568683983,5.514253624338669,2.945180229955165,25.087102601277483,5.521605501799417,5.464008840880977,1
13.613558608518705,169.35572060123147,8.264281131506712,5.220735719327234,38.4506435063857,6.371590876927483,4.951229119882739,0
15.39567838275882,197.34338584435133,8.358315016201711,5.170286935734374,25.97337005398173,6.810880785860315,2.6812022665784765,0
14.144505622368168,213.29110225343123,8.574485852665694,3.9313374988414376,38.76911060531994,5.884861116548542,3.3064895916535235,1
10.310837041922339,212.71778524399963,8.267988910180208,5.055091870531723,27.996539507210045,7.633850653811811,4.229759730428184,1
15.11341320332511,217.1693408355553,8.036202133865334,4.436750627605541,30.208818375271516,7.422380111309414,4.170156870177629,1
12.109253632328357,264.689046771301,8.131341075701425,2.4948170879032987,35.53309734669613,6.067487042572083,5.713858706820281,1
16.47043419938122,219.05765268073722,8.024676744035657,6.657112067747249,36.940786139036376,6.864904309558812,4.027088780925843,1
12.046522928158355,189.46859502040917,5.70735270150154,4.523426023923144,29.536106543936505,3.435165642638555,3.2818755010817786,0
19.907875234845807,238.5022687366606,5.873891640085436,5.293835333169173,27.387180037100354,6.292375792340109,3.3236287714686994,1
12.323975976382966,247.12456830122952,7.056243405889673,5.5451718404171935,29.240720277064874,6.697833198172244,4.665158337867999,1
13.72822687537331,151.19774112223982,9.848690003380959,2.8580198250782765,31.09878988021168,7.130548636950748,3.1167665263594007,0
17.1765546412262,223.08741684897154,4.835838824474334,6.077144805056954,34.18754645118221,4.505677150356236,4.340017600895664,1
11.983941630781338,228.22006604754836,5.196882111245756,4.030806344509483,29.929698511258795,5.506471703025213,4.69239827536777,1
14.071871625819531,187.78243564992616,7.2463304033730855,5.926784486455801,32.51171072700524,4.560785303499086,3.629377142489839,0
19.119227680228757,254.66119159940425,6.987747495226646,2.8237726363250983,38.92712965668085,6.250238402134517,4.507946855085176,1
10.194686203416428,193.2745274169286,7.38445948112224,4.573614788452455,31.243907375347703,7.734501756960056,3.9298069682741135,0
14.713466345977851,204.7905201657612,7.170351610736329,3.8640322631864774,32.23131599195513,6.190231962651582,4.554176571983769,1
15.934511772313272,193.61937729379068,6.45067799400146,5.631834585094698,22.998027390269332,7.18564692190837,4.172770712682794,0
17.583344611247696,200.61056756149395,8.382402205008066,6.123019936205418,17.2955005906992,6.5357058750988735,4.039278981987063,0
11.583967483044454,156.4628367331292,4.474666928621282,3.566191293670334,31.594995342402466,6.350241422688119,4.225833205537258,0
9.712716129224697,143.23028560721136,5.517270389755268,4.070317446980028,29.69710428318409,6.090265873920081,4.152964356676488,0
17.24901940277791,263.91208032141014,6.587127365101889,4.000954260247541,26.787401058650982,6.964312902316395,2.528345655961006,1
15.522085667357137,165.8421462812357,4.74365331456377,3.727428825380655,31.673104538448598,5.942843366583568,3.9771722011234107,0
16.094762424414217,160.5779321293391,7.065534369747148,6.02748277681159,29.660988963247323,8.309964358635778,5.909822108239189,0
16.40988151883207,113.59224738269427,9.60830250091319,4.129639038585531,35.43424114587615,4.5902427857728165,3.4191311891285814,0
12.521577292454882,174.18931875077132,7.5290373276686795,1.2831182199014148,29.818681917966757,7.366196237326051,2.9284671692214905,0
16.026991067658784,146.3164618638906,7.633832321493208,3.846100147900107,25.026630515334656,4.644115492901764,3.9566948165522575,0
15.686470799439865,266.143735150997,4.9622247573383085,3.79228672067798,34.431560766278565,5.046174443276417,3.730448138778373,1
11.821257156251818,240.19968228588064,5.844029745083594,3.57031614588844,29.47074372307544,5.508623029421606,4.750930739989028,1
21.18119449619816,172.56503531579898,6.5936165478975175,2.966516099247681,32.431266704124134,6.259065007303973,3.2405638280677365,0
16.03397628122724,289.579451249469,6.810310909816599,4.819954282923373,27.528282040478473,10.731156139667647,4.208479008931592,1
10.998842777023025,239.4885932945215,9.621387846021403,6.845642117124968,27.078642751657046,5.394033558055983,3.3016015698591277,1
16.76812789188313,186.62577404058757,8.432123113557735,5.9818667282993445,31.323675589986614,4.389974246121432,3.324427624067731,0
12.21207335198173,99.95291704420616,5.062076561340867,3.525601028036647,30.726645545191243,6.201970407878914,4.073924073480373,0
17.332618605816307,292.07661591924926,7.318754027584377,5.462692665496869,31.91296767492607,3.2406142731495358,4.513918223950975,1
18.749820199375797,144.81248098557242,8.082841525204064,4.590657038896972,27.685485947732584,5.97972341033592,3.091739018926938,0
11.868208361680539,134.17303508546587,9.244222446811385,4.115451361689803,21.998008210698064,6.052291760657375,3.089935548115175,0
17.518935202517596,240.01875176403226,9.840295764204956,2.3763687646818754,28.970626387887783,7.971075554488806,4.811350062190453,1
16.18034424464873,299.0865015386012,5.445419795842524,3.148350436552323,34.06331913393372,7.791586445325921,3.102698425812046,1
18.415124126312826,256.2438422255573,5.1567024069702345,5.291759727673988,27.877875480993556,4.89946963857528,5.233560709311501,1
20.633472678754963,222.91770221453854,4.614165023505279,5.2479950634889105,29.24969625437423,5.7311470276562195,3.023130391016935,1
14.806446783822205,223.41357177581597,6.785286968499235,4.368498569335001,34.87789068652338,4.812869361544164,3.578321599850895,1
12.758069091319689,234.07982627036134,7.870650351381674,4.244276063281029,26.383643302152084,4.348065954101066,5.871073636677036,1
12.089627392404646,230.08543337658236,7.931662088166461,4.750061260991659,22.733213330338067,7.727096807374699,2.808794432308207,1
12.429206933046466,211.87958492832323,6.908358269980852,6.184876700452241,29.364031775809178,4.275047623460599,4.679899110676393,1
14.684485015743247,204.29929560350095,6.835840893603626,3.7394550052562625,26.986222788248842,4.360108364089817,3.4018330837838198,1
16.3252787939303,197.1041929548392,6.652023659619539,6.109439788379358,25.006397433692744,4.235839574292661,3.1981278176745462,0
16.517378031778335,169.60603889577055,6.299784248457173,3.4667710211924443,29.45368418483722,5.858338735687485,4.597163505079228,0
17.661390170951233,189.333590996614,9.945542508262248,3.9967921248484735,32.71265434743643,8.537246020376811,4.353832122089141,0
15.632544515004598,133.08177635559483,5.217315015611238,3.20089640342193,30.08456547934016,3.053962910931789,3.774253223837846,0
18.878207362657108,196.83058070995313,7.010384645455637,4.673104581769458,32.00161684066912,2.7846770401194325,4.026313564646101,0
13.998714245879116,160.8348717464903,9.52209658740237,6.924834397307026,38.88617999866848,5.052308907157839,4.978452011917653,0
22.79835623266502,155.73011487696783,6.781131271919137,6.1779227745293115,28.374940579821715,6.215626782920376,4.818481555908673,0
17.034224338732443,205.5750091334746,6.667367385959098,5.464414356535622,29.703953623134545,6.328258641450385,4.893963173446386,1
12.249048138161445,255.82867146568807,6.269591912398618,5.738568539571248,27.22910809008292,5.482000380897849,3.194660178071947,1
12.15220897433376,236.73174986067045,6.621411766569832,4.043977878347506,26.15015285485296,5.646765357477589,2.4737175609077036,1
15.981916389913337,137.2499669032336,9.22625528685289,4.9124830958792485,26.88026449935258,5.854116740708695,5.643090655610813,0
14.35112713068309,160.44182321070312,3.59661744810754,3.7491441633653353,27.373093446533,7.817407023594626,3.735061472030596,0
17.4854304377824,236.96771643855405,9.267094354968485,8.05374449273103,31.27665251184822,4.028539124657302,4.621422145912224,1
15.387061486200329,160.9792085368932,4.009451071723484,2.925311343122867,42.24706187986836,5.6511971307560795,3.914129422786726,0
15.842328915694484,191.33078215713493,6.795870514153615,5.530843003933908,26.694014455391084,6.107750891252812,5.523408864472852,0
12.318042903354849,222.3432533520119,6.311531720706173,6.188342184761311,28.32958077083423,3.909002255031173,4.40978946170602,1
9.442938369104318,161.7395103072413,8.687976394897515,8.25394576954123,28.821277953464815,8.142720962270968,5.015929067099363,0
13.73950209308733,204.5170460682992,4.1330308885474,4.0902786634925175,31.89876922191592,5.273405007942924,4.433795423887371,0
17.585918116956993,146.43396549750236,6.789111334873157,5.721872408672699,31.17769855589892,6.474619982888763,2.7547673898824683,0
15.601334042604366,175.9098758179934,10.3454986818953,8.276629040354457,36.28019311644131,6.964466232624424,3.201984265864164,0
11.75837922032737,212.83683979932817,5.128502502267285,4.249898910235697,17.560025875464984,5.5130164616501505,3.873159089650682,1
15.893265263267075,136.33410038328654,6.780342741150021,2.9906497756960206,17.89229851313163,3.5839795503069958,1.3281772360520043,0
16.304890234698433,218.11809834640184,5.242152255803041,3.0268044102540435,27.94543153130258,5.610285405318159,3.1391971877861877,1
12.573505508369925,199.536322419444,8.407529174631698,5.9915134297483945,34.53007526104463,7.214924036259933,3.5282725402891213,0
15.40899609311754,223.1382698964709,7.735776861427019,3.255439143148095,23.060407225987245,5.5816190658098686,3.9279881550472897,1
16.062371579958025,210.05979985252878,4.794041257080472,5.198951581007174,15.203758864044445,4.306159645870463,4.153930978209367,1
10.831491097329248,254.60544199026072,7.50269691267836,5.678277354449434,32.834731083265936,7.397222790733133,4.007820473444967,1
16.143187918152798,203.0906523316866,10.538618192072065,5.368077006885051,31.671703191700036,5.6692694214988775,3.641674809976995,1
16.71486589469909,183.44219458805352,6.475613033520118,5.617589328164073,23.823040593418636,6.074150683218102,3.8526252463615176,0
18.655793932558126,204.6217119517978,7.834330796208947,5.5113131052856685,24.739951543819842,5.569318147311149,5.52814768558908,1
17.73947921739226,221.33117920054002,4.918710899378571,6.562224294911804,25.090743685631352,7.396879129923834,5.547304431012603,1
9.99515559493046,201.7551801755335,5.004896947888907,3.856916101952299,31.23545677258579,10.313188593410617,3.4438767577070353,0
12.26493638830373,201.400346124748,6.856221544706544,4.7859193942633835,26.845175328521684,7.6202780444055325,4.6050887851147895,0
16.68572104773528,172.22646739278247,9.752447698171322,4.830866755852533,32.69534693047017,8.156232670995038,5.228722055692993,0
17.286157557460452,172.70424540839898,6.611951570054652,5.242453701918421,15.432077187509982,5.534898152452123,4.117632860054161,0
15.9099620357556,143.35692875511646,6.654048680269646,6.085488881944361,25.95916170884475,5.110365085933494,4.020375557370264,0
27.135541355322523,270.1546490045763,7.442226854513856,5.197123166459592,25.20834999193198,5.5497579403725,4.100640102834288,1
17.89637871409306,150.55694259955524,4.398775249594845,6.2647066670248766,29.216059953974597,5.467791539904271,5.244559541390029,0
18.21781447678056,172.6045629106317,7.4446387882355145,3.787609064016004,27.269033213660368,4.379063817720477,4.119748234159555,0
17.216534180732996,170.87019123776545,8.930089187680908,7.335388119632599,34.32696432311157,4.656477153358126,3.6838235804736277,0
16.75068657073071,235.30784225314454,6.5883103608638995,6.771823124249037,20.99207461900332,7.214299304667701,2.2042541794856327,1
14.061194749764654,187.94869545142492,5.986293924921305,4.926076229333495,30.480751217502398,7.15094769027484,3.0068911000997156,0
17.558801598983262,250.0296192830917,7.999941846158658,6.655635900237182,33.34765879648873,6.5397565025341455,2.9455010155978028,1
12.385826991468262,173.80311371488153,6.948188257666258,3.4603019858867547,39.8354760347285,6.251061796875909,4.2317252582535785,0
15.067143446853644,210.13604789606669,7.03532742456912,3.0004490254673524,27.527590846095183,5.203313273519581,3.6532504011745264,1
12.986643199008657,166.47575349113055,9.699502569812942,4.711349423022657,31.943232552501467,5.255159385246545,3.7273010608735047,0
14.376019842072568,285.1396258904229,6.422737097145108,6.126390183831082,20.789138576608277,4.265159862606329,4.402438226172864,1
22.497330912164184,151.66994190014273,6.605683143945861,4.397919153242436,17.57868278027709,8.956278612216794,5.487804873725108,0
8.260893906621657,212.8763067317535,5.934389876973517,5.8097095857645025,34.0891250010565,5.9338623704247,4.692223157808914,1
16.956715686687183,225.6233875245336,8.585766546367331,5.613940660784603,29.93405945588986,6.134317068046618,4.3794545055135945,1
11.720692951035069,216.77668065603356,5.963276700118177,6.049424800854048,35.06177295440312,4.829785766383964,5.422082804108061,1
13.578182626151735,193.04900656475715,5.278808677984742,5.977827790412972,23.563151834859614,10.100005130555349,4.938797922225258,0
17.706467965553973,194.56731256227988,9.072391604150734,4.276912893675812,31.215847986342567,5.057564285567706,5.452210071102888,0
15.164141325392992,201.53614012099763,8.883632299867003,3.652433098905545,40.70149767246243,4.677599618529646,2.916761663523876,1
11.741365271902314,195.21278524322176,5.785840344043073,6.542923224087323,32.84946760868449,6.577672349018352,3.659230228409232,0
12.934413842396655,238.4318791446666,3.3161617133718777,5.668800670296436,31.252403165869087,7.383778149154151,4.370316493290214,1
17.369924737883835,288.7884861201811,8.521043457154473,4.543543344652261,30.047493584403636,7.075361530367454,3.8074167805411103,1
12.28934452066472,177.70351937016832,5.946677707359611,4.976202830670857,22.297078651164078,8.86619058503747,3.4305600486613947,0
16.49314979636432,144.2837515517977,8.512677889720022,1.970264396633767,36.48328448455727,7.0309062816905925,3.7938429015240116,0
15.25927266189775,195.44640356404918,4.079297339992733,3.268068882287867,27.04202137476814,3.985691866059379,4.0429424057987395,0
13.408595980383451,302.8988813962028,8.272593968328716,6.741690087831476,32.45041629306425,5.57834345252031,2.7773032238564612,1
21.117757568098156,168.38106790704578,5.771742424473997,2.7183295531475165,22.13769210852825,6.383496643666222,4.4776723050542415,0
17.5449481354518,265.9588180460807,7.439912526875512,5.300582931386598,24.19343220920142,8.82647013634259,5.207787837802329,1
8.796046035620646,267.56507114516967,7.289604211178439,6.789684292075226,36.51867309693418,5.054129208388942,2.4135384502894888,1
