length,diameter,height,weight,shucked_weight,viscera_weight,shell_weight,volume,surface_area,shucked_weight_ratio,viscera_weight_ratio,shell_weight_ratio,sex_F,sex_I,sex_M
0.07099212846187482,0.0031369508975838,-0.25270214958761733,-0.09244984745078391,0.07574998235805361,-0.2140919663150412,-0.18517635844225255,0.03648521761704514,0.0639353458914306,-0.8037664934710409,0.14912991257627878,0.048141559300150266,-0.025919475848444944,-0.13347527703496712,-0.008329605552824202
0.030147228620498536,-0.0026967874563086362,0.02718712653760068,-0.05022486606797842,0.048180903438563974,0.048568606427013064,-0.18023345816486297,-0.021520034905657823,0.005704131566335612,-1.2467314830060228,0.12220610624312302,-0.10518179144625761,-0.018591913970925356,0.0866153632648542,0.011577031682478367
-0.014698565100204114,-0.03669769932010036,-0.037043713585501375,-0.06536761945653756,0.0661133211115762,0.1335477219917347,0.11033839891350533,0.04392477710435355,-0.09911039879424312,-0.9024140875252014,-0.043209157033101714,0.054765084090865446,-0.006633231932781827,-0.06641484243139323,-0.007086603744946293
0.09695713899564237,-0.05380237034129962,-0.009265798980827002,-0.014878421802991227,0.1336433225810875,0.09671428380259332,0.4495207906909017,0.038085905636850124,0.04445842822072327,-0.34574689776456435,-0.1966704368773759,0.035778112268628745,-0.009503621411685976,0.103516991823723,0.029573660576407132
0.05548229284249502,0.015487915224381461,-0.06473502880755014,-0.0037927200936339607,0.1125600912618441,0.03033385714132088,0.4059803254778987,-0.04142855114268609,-0.009957714027227801,-0.13975211911059995,-0.22757171236349422,0.03928263091798192,0.04041718610025998,0.13380336941029966,-0.022528253939470826
0.1265542180669486,0.08840874830894743,-0.20416962910967534,-0.15269227563026688,0.056229915006014444,-0.22067199435618048,-0.1369345429605263,-0.18052021241254843,0.1682847729493563,1.4631274332258686,-0.2170018088939347,0.13322581699045272,-0.041738719197491635,0.1794959525691588,0.021151873193371834
0.03624044570268017,-0.003966998368336221,-0.04508600223776012,-0.06512556696990074,0.07129709693502131,0.07713925027951982,0.2103838884934341,-0.0721821446440023,0.04511076166342772,-0.7627717869000229,-0.09276074431139619,0.11666715817035432,0.06796603846320207,0.10884146048293573,-0.0026700467212682666
-0.009907865834655688,-0.004900740873127946,-0.04885314103572085,-0.07172560299505429,0.04243447458592014,0.12177370322263925,0.043749147442946376,-0.055126700400070165,0.018978076403416245,-0.9491205717728205,-0.17439975018546328,0.02754528774412013,-0.017870471329290087,0.09000213076041177,0.02008252406879257
0.12547945168685123,0.07297257586644029,-0.36565376793527093,-0.11407552903713089,0.08130427998581068,-0.11367076678446543,-1.1485268468280996,-0.20529589001153226,0.0923007025481512,-0.4794203343377959,0.2106353961033112,0.1740981256260833,0.05437037219788313,0.38349158669489564,-0.017531619462787498
0.07559047928388925,0.004596530290073858,0.3758125918536216,-0.10266598655144,0.12002178593965475,0.17770889660739903,0.754612328040581,0.08364885054737177,0.04105102844283476,-0.32229727845184303,-0.29320047321668635,0.06008415269198355,-0.002552048301706534,0.12217499596603154,0.03312084599052201
-0.057931205538002295,-0.03113402185974903,0.06140314104295262,0.1303067534449722,0.13985074077708434,0.05746018705034323,1.4772842580803658,0.15366056618586432,-0.08142818304114198,2.30481509456711,0.7556331400355265,0.15959388372410638,0.00415899595756334,0.08334982468591061,0.025160744121093818
0.027594900380865695,0.01845908311696147,0.027003685304918694,-0.06478312862940569,0.03825383436203686,0.09322979550780365,0.23213817377231508,-0.021337662168064205,0.09069185083285845,-0.008706140910909923,-0.2834531583550722,0.08608594372060079,-0.026009440798222004,-0.13000165905591626,-0.011587821915265566
-0.046431521219719774,0.04857441366043287,-0.01685709546515341,-0.03184818211211885,0.019120393320169432,0.09813557404579183,0.4374232387324757,0.0782453843989741,0.01280515949046869,-0.8916292038527412,0.2424954057963643,0.05178561579902894,0.0232297144066512,0.08626399205644902,-0.0054954120232272785
0.09449789670636245,0.039659933384088325,-0.32819408011865475,-0.11976091607818495,0.08155244921482592,-0.16759507770876195,-1.5439972568086242,-0.2693207584283217,-0.017900656850035408,-0.5185971403571974,-0.07612810141219518,-0.12092986116973774,-0.01143480869159727,-0.21219548648309047,-0.025975781900255897
-0.07825886818751186,0.19289914401769143,0.4634015786518895,0.4752760330175085,-0.005214930279058064,0.22152730286627875,1.954631578390611,0.28975442695816384,-0.044987687591439354,1.716443209775361,0.11015879632538945,-0.033120593147391617,-0.008560005488793999,0.08927567460403117,0.01832707444070673
-0.10027128159163162,0.0913126169857696,0.49722250682123054,0.3525086079405381,-0.019577367599060726,0.13908072841325797,1.415228120373685,0.28033288006476914,-0.018705156503760745,1.219352565026447,-0.021759365806072836,0.04102149285101094,0.02281943643511811,0.09087100655900819,-0.010035482829803747
-0.18718201519211605,0.11405512469117829,0.4013370518110359,0.2610919217601326,-0.021984578371227928,0.10235134548535102,1.5323736439467635,0.331427938539292,-0.03698238520078977,1.4614213091623307,1.0156607646075546,-0.0353257585350545,0.013958256798764165,0.08674554727547923,-0.008074305510189644
0.06802859458570813,0.02932142433421568,0.020570366729146184,-0.023087313003458367,0.08664074898291603,0.16977093316487302,-0.4141585331541889,0.021322553735213513,0.05777771108512815,-0.32252918999063174,-0.12340776359180637,-0.08747916479476248,-0.022836333306023197,0.15966887164458607,0.02300924944866566
0.014796860312867052,0.10161134935291019,0.20419481053580532,0.108290627463938,-0.10554895777142852,0.11462038539694214,0.6577107832058153,0.25209964803319473,0.0017837507760042324,-1.0276941558727608,0.04751658461830881,-0.10114619310519574,0.0004868665302142528,0.07757927541638439,0.024863214992785078
0.09475077202426287,0.013871563848583882,-0.2155690870470702,-0.1046380391426022,0.08821060658753546,-0.13716067309631866,-1.2717463593928473,-0.17165830816685398,0.00988771693835686,-0.5117940104500074,0.25834956788812496,-0.09555199375733718,-0.015632799227050638,-0.22377375848876188,-0.012010356966850029
0.040180058561279035,0.006064270658465103,0.04168981136153176,0.04211240006165531,-0.0579721468624275,0.03574840143010275,0.6691209131124555,0.08747118997460247,0.03302288588416,-1.1845323348316195,0.43922008506742777,-0.06641260272466476,0.015566669287297982,0.07517302905085535,-0.0031286493254532883
-0.05534430791290547,0.002659098254766023,0.2176328950161312,0.03645444972619633,-0.03827513827508103,0.18970191874193024,0.6082662220770028,0.13759329831059958,-0.006716207413694992,-0.8688466221326402,-0.14747361189777233,-0.053281810250913095,0.020604638368004302,0.07482185286508823,-0.006620795243351446
0.04255024523403519,0.09165569269747548,0.22396664410954922,0.057128726476723915,-0.0164070336001612,0.07546792125603057,0.6706738033922732,0.1575297779077605,-0.0010630831422552597,-0.49178184905750816,0.0026648986662437192,0.022810690369160027,0.013299190841299102,0.09049617553379397,0.03499802049126995
0.09115312997235307,0.016416009651045338,-0.2762842294411692,-0.04512481653509769,0.10677407585004285,-0.19803665387136912,-1.0595360611647515,-0.1710856754978081,0.002877544339928492,-0.6093314983485745,0.10203063080460038,-0.13469136744959112,-0.016327791296004143,-0.18729396537296233,-0.010077918853403808
0.015335463294765072,-0.02702056218083811,-0.050331411013428945,-0.006973394190163951,0.09430217147390543,0.2138207560130571,0.4564365830578601,0.03883021323024789,-0.07392817936779632,-0.7849407588548757,0.17208871533054473,0.06943208244601475,0.017988025951668166,0.11049591416097991,-0.019733137250373175
0.03129903348380468,0.004957687484994229,-0.2756715905540771,-0.11049301652489404,0.031865763162368985,-0.23012813731602608,0.3614486877480744,0.01421842511657012,0.10542823031911197,-0.10479277805748899,0.5678986082007211,0.20912160941544172,-0.022978623458378186,-0.23355787552183818,-0.009617895635449809
0.060785984704932836,0.0015107569340600745,-0.21716087463198386,-0.013476601760970442,0.019302404439051818,-0.11223261786451456,-0.21464925778103702,0.040497728981973215,0.050654338581091536,-1.1797109741475986,0.18336838358145088,-0.11979452496696348,-0.02081942479967739,0.1004283373364564,0.024514762578826288
0.007923103344830828,-0.03868791868621365,-0.01513552368209745,0.006276246131281162,0.07440177901757407,0.12366894247632558,-0.0011680534639918788,0.04995508914955773,-0.06785845551409786,-0.7014295959580918,-0.13460918424297957,-0.12564057566278575,0.03305980290383871,0.09208931269378276,-0.005455681141742947
0.085828535934624,-0.047405376807154405,0.3323310866568939,0.4442130995777501,-0.06723992370122507,0.24198631968883505,1.2074929888977641,0.19108942596298661,0.07720823552897485,-1.0486120033752053,-0.11446049104172332,-0.16346851540983678,0.007885246749792234,0.0757160204686625,0.02417731504647706
-0.2532051988782089,0.19624059822372866,0.4115725559642255,0.21316214165398145,0.04604774341407295,0.1795685184099346,1.603138328593027,0.28327840163164597,-0.012083788765053529,0.06253996375886217,-0.2532371762159188,-0.05703493828535589,0.019806816124092637,0.08846896429346687,-0.008839914269694842
-0.008106032182414824,-0.10537633093789495,-0.2078286117402602,-0.04610997592572015,0.06870742642519405,0.04800102223869994,0.5004695900937788,0.07271204657375546,0.0025392260387047494,0.9959605339842927,0.42632415570820076,0.12247411678001485,-0.008962205310740467,0.13282996078641818,0.03757361517157401
0.04457603619410692,-0.05564418633486597,0.20709704895280964,0.10560036220086667,-0.08271806188304288,0.03433890357540517,0.6381513859559019,0.0774393711489889,0.012596148603877788,-1.3432538554584315,0.42292658478242645,-0.19691494241904028,-0.0018657145093921256,0.07422042240079067,0.019278502273037977
0.020415674382026856,-0.04270558741476443,-0.0012306926668956737,0.07513591036681337,-0.03301531220815012,0.11205452257979935,0.36449877077006493,0.03066192589569251,0.03319684740677535,-0.6573962208942354,-0.2091216430900208,-0.12018269045882791,-0.0056659931881592905,0.08264265845716529,0.021262735816971662
0.05550307415107561,0.005407862399128288,0.5909129894487731,-0.10680652634702843,0.10519107826799934,0.11782325464842745,0.3574062380319211,0.18639450260713852,0.03604244567613051,1.2202751879869833,-0.46677598078064503,-0.01357451991782239,-0.02547294827546221,0.10691548821432652,0.024330742870859456
-0.005949225926362456,0.03273201761461164,0.033653683046808,0.05897938097606988,-0.035951611022766686,0.16963318916916656,0.6093428785003473,0.05744508013402769,0.06012256564224067,-0.6854519426353688,-0.07051238298903628,-0.04917756252852398,-0.007987451120921783,0.07900735418659888,0.0196524893983845
0.12727931328477216,0.0555674417855299,-0.2397798467662644,-0.1520888209930187,0.04704954690052003,-0.2735469632593594,0.5643311209472373,-0.2917473428298198,0.12331551771949117,1.873191385492861,0.7533225179613041,0.2640035600480818,-0.03242302438186825,-0.16713520864447268,-0.004231276022665315
-0.1333226458020004,0.0977267448788589,0.2451922737191947,0.018341453442164788,-0.03087666341131879,0.11089942280380621,0.6225806487385054,0.18665448957815897,-0.07024327545020438,-0.2306809548669611,0.25388118542628996,0.04403005602804331,0.00010270467060891363,0.0979129785189733,-0.011904782870104982
0.0826566629961697,0.03617822005213625,-0.3291017494864714,-0.11356465658204047,0.06749170386365835,-0.15354447722316156,-1.443577377905503,-0.23023505661099566,0.036070553166958425,-0.7329714122285185,0.1738637630104374,-0.27317611362816463,-0.01398653437182552,-0.2358536280310369,-0.018538338636867425
0.030479690935209896,-0.009140017978249803,0.5245222430615477,0.19873445709825346,0.07702239493693153,0.1849560179407044,1.9664069896097938,0.31748218379002485,0.04940376650317837,1.9325366834381197,0.9426511468564543,0.2802500907360312,0.01482612225869907,0.08570652990366738,-0.011821603069584472
0.13349541551362304,0.07768563429809963,-0.23046190156101992,-0.13592227532965512,0.07896035726341695,-0.10616078306557404,-1.1844350998852575,-0.15300713916475905,0.0997390554852226,-0.4622829467059309,0.28897835815534517,0.1769448282026114,-0.018149658650194283,0.39720872723761336,0.0555680619739318
-0.13074804642095098,0.19388326226537422,0.27331500379011975,0.46883373464509515,-0.011698684482112481,0.2084221266098456,1.349586186686904,0.3361993074782837,0.05793727200158858,-0.4856098285675972,-0.029121075083375407,-0.05756483895613374,0.012188187633826125,0.08667542866114507,-0.005091519930618374
0.02406017377820009,0.03856706612002791,0.5153371190133306,0.16545124353364613,0.1352207345506621,0.10137582341707951,1.2629748247446826,0.20806127264233898,0.06514184781140661,2.637210285914225,0.3569602109334129,0.274499038430262,0.016464869408002424,0.09445012204756391,-0.0019196499916541868
0.16378174172303775,0.054659702137100495,-0.18910670333916943,-0.08864668667504123,0.08084003772890432,-0.22016878729749256,-0.46853536648869276,-0.15945843650037111,0.17804671009932616,-0.5103286809859767,0.096533252001779,0.11914237977085296,0.08668368245706604,0.2614650941418728,-0.009665587464261011
-0.06823359164737478,-0.036788839457416914,0.361697448923284,0.38257861516059327,0.10114840918465633,0.22051319201195793,1.9792668374816014,0.2983443835926695,-0.09450026969970361,1.8960605466230671,-0.16245642156074944,0.19122600910887702,0.013012782672869401,0.08404335269764776,-0.013672009678106382
-0.04381663703288014,0.09029414881195073,0.47870544857493097,0.3407032270351308,0.09193511793226557,0.22268150307112636,2.041241779588445,0.3019334513308514,-0.011318835074978996,2.300609576986552,-0.3705046447462193,0.2430210109504479,0.02342270537446754,0.08526201329101102,-0.006476058887496924
-0.12457373965161993,0.05876930522945323,0.201394105588169,0.10434011321204711,-0.09442850368811972,0.11920925380515693,0.6482536425829016,0.23066692430864685,-0.003195559233505034,-0.8600910399151432,-0.1660519315111984,-0.11885597998510065,0.00882429967026714,0.07226514673886661,-0.015282884716398713
0.13044739551176138,-0.022306486269292443,-0.441633208082056,-0.17141592424671342,0.06706623215561475,-0.1992680744362768,-1.6990832274183338,-0.35670052105469646,0.012993413090608,1.5597572912869835,-0.22450944179736407,0.13334281300743336,-0.024250150800718018,0.3904771705444046,0.07511680586474423
0.1362390413521669,-0.08502803461164761,-0.48141153311546353,-0.16996613095581103,0.05894352766487881,-0.1800056853640239,-1.9662087013055645,-0.33723174795006555,0.009950001506483206,0.863355133109547,0.10831999387998746,0.10692898733245328,-0.018633803560997694,0.41238076330984585,0.10381723690626704
0.06412881168910563,0.06141489200430825,0.3333171606692517,0.032764680265600574,-0.0586712276122116,0.1279292239237737,0.6764200586381005,0.15991112579353564,0.038017878077925095,-0.6434932214802005,-0.19254623285512878,0.1145710296597981,0.013520400664082204,0.0779329935467294,0.03676195726221169
0.09273614962916493,-0.08784716575276884,-0.5885022812791288,-0.20922789368068268,0.03423360279333889,-0.33364449105438043,-2.371126160862626,-0.43026646123850726,-0.07691796736475275,0.6390003341640732,0.11067051462242433,0.11042419334037304,-0.018922408834479768,-0.2329930117063049,-0.025516999319385357
-0.07063694008613268,0.12446678654344577,0.2603544561767726,0.051867250809051586,-0.028259643665791898,-0.045385430548206235,1.1353551553031136,0.26487696800979904,-0.00041376013253384506,-0.7413481681943567,0.48065980886946796,0.2530313200312986,0.009270037384960947,0.08476034537970259,-0.008306457670946328
-0.001093263863395554,-0.06339064741142737,-0.040129985647088987,-0.04327247736745976,0.0065288823251037145,0.03440717853854494,0.0035387745095103954,0.007334831208113374,0.04864583989504984,-0.8842349644129124,-0.19460588661728784,-0.11141303466053763,-0.005535815782253305,0.07290991242228516,0.017004177445048695
-0.023919830799316703,0.007662382934197557,0.5343230810900138,0.30700730443937047,0.05667328976464025,0.22683796423933716,2.075234767284135,0.33959454360109026,-0.04797295157426593,2.5856311750443344,0.7243671297711568,0.15549410257574614,0.023732769222408676,0.08715997927434063,0.0001582043172865566
0.07603444271986229,0.037744615200798914,-0.22051670243081117,-0.12104577052252731,0.09990364612487479,-0.21100769648887036,-1.3140129910755292,-0.2006930744864375,0.1320138842451251,-0.6743871078348254,-0.029541856005000706,-0.18008168855180615,-0.01660739985300285,-0.2063650871780252,-0.015104992986275835
0.11071677055001726,0.05023281427731427,-0.3473341773358399,-0.11382925858996117,0.08057188091956996,-0.15971441420600502,-1.4796175235320828,-0.26428850700959233,0.03954106504260775,-0.47369802778795983,0.12868930396766481,-0.0342610238495839,-0.014068018617377302,-0.24508099237640218,-0.02591202226258663
0.009186462146735313,-0.016011813409974495,0.577400610326248,-0.09805553555849937,0.08433227589149009,-0.02086218091563381,0.699776891425766,0.2542496137057699,0.03272744813946833,1.2836678606557756,0.9866180262598578,0.21539968469442694,0.051517108741388165,0.12280104204741679,-0.00815531011035198
0.047834281343642204,0.11921585504091134,-0.09938118262365933,-0.14403206060420656,0.13516715707357602,0.10575715024600017,0.4361304001401784,0.06414381384368115,0.14030510541235539,1.6771733975917977,-0.3292275008324928,0.13401031923193132,0.0871432755443823,0.14455758099564736,-0.010015840036792494
0.11441692726041501,-0.05935677109007803,-0.442485385850472,-0.14843155403649144,0.061123817079365705,-0.19175160696567117,-1.9411988158962916,-0.3264391258701889,-0.02990842824581369,-0.3606614101965735,0.11554143849327568,-0.034358926449737155,-0.012664829830064176,-0.21966989067848391,-0.02846570995037901
-0.005116841557977249,0.2555496797259199,0.23245700865040106,0.03622796628349986,-0.039720986219644455,0.16694998741002767,0.6313806275859838,0.17063466262719876,-0.04480571006626728,-0.454752174982256,-0.03239324070354378,0.14975695886472373,0.00979842336391928,0.09253781258996915,-0.00972801972943588
0.009484067411116345,-0.04640811487895712,0.013462179063906801,0.04706109576519804,-0.06314229164517145,0.061563981029181994,0.2622190043420259,0.08680974784778787,0.02339351452737811,-1.3875435180772204,0.43822772497319035,-0.22608078096473064,-0.004048303800509243,0.0749987190990398,0.017768136764931736
0.06606598431756368,0.07450273492257693,-0.398301695639245,-0.1846067299645585,0.005837665278114823,-0.26319344459677246,-0.28852191736814103,-0.20069145548930314,0.06929922883607623,1.2933459197917483,-0.2688096629894365,0.12052520872135437,-0.03706473982281743,-0.150584411685208,-0.008076880149687493
-0.11955956999501781,0.08637917898948096,0.05157580782538876,0.09361934754038835,0.00821241782111623,0.12109521986904566,0.7702556106159416,0.14323684978021078,-0.031745211244536976,-0.4541397086106627,-0.23728141213814835,-0.06657887380772383,0.002136157054467175,-0.042929756934818375,-0.0062747411040358116
0.039418002120905626,-0.012729245569631429,-0.04138372458463296,-0.13880417885342022,0.08287437314101938,0.014276798358012006,-0.1967193162144041,-0.05841717469000681,-0.025483660816532267,-0.9688496788065397,-0.13843319958527653,0.14506464958688872,-0.025162707159966224,0.12774496878098443,0.020885238980946748
-0.1535251351650199,0.08657155679389889,0.45125030133519245,0.42019575849272744,-0.022959578168228943,0.2053096000646582,2.00789674876382,0.2830134875672501,-0.04700916826015552,2.59034827184577,0.3444178036596677,-0.03355519914749902,0.021234901340937563,0.0899936382433702,-4.3519023748891133e-05
-0.021095192929515113,0.020142494469223466,-0.33562954026549663,-0.17948067949361535,0.0032507651900112347,-0.10300989961959264,-0.4498274222128286,0.025084505685385575,0.05090362282996602,-0.1731441352456093,-0.15608527904179822,-0.012322294363040083,-0.028951988870916424,-0.23078762776427125,-0.015515855027699973
-0.13607797027483523,-0.009985490768774316,0.5176151447366231,0.1746903400131213,0.10324144990769661,0.18869063255928348,1.3232834614767197,0.30384744446269774,-0.11031141938619933,0.7305223457344464,-0.32763014148530717,0.09448328480486716,0.009198500410363537,0.08417353018610364,-0.017764740438900847
0.12113168629151917,0.061434578729573176,-0.572358895868658,-0.17487259967452085,0.03722526075078343,-0.2627719173879604,-1.9314734801388602,-0.5063176417381273,-0.009570232558303192,0.5849825669925357,0.45176209210777235,0.2165784137758463,-0.01959856265509497,-0.27499976391988584,-0.022913421290531602
0.13525789125635324,0.08785852387183599,-0.007596184995310861,-0.13974658224796144,0.1716361883304772,0.19928778382875384,0.518269023817062,0.10177957900185026,0.17588824503016787,2.353141492001294,-0.34776675170879734,0.07423975806108238,0.09004254671331939,0.1322117498094765,0.0020852927367002888
0.022228271647962816,0.10247067166442703,0.09627489025613156,-0.1045376448099505,0.09819884016966933,0.1579122180097521,0.3241398765543773,0.08327977924460493,0.12750859540382523,0.6126819668153765,-0.34553934847456985,0.08257373978873235,-0.03596979712070718,0.13597664798710574,0.036225046090256896
0.035307566410142356,0.09337239237821854,0.002236225363001324,0.04188900817438,-0.051985471577207634,0.06118028922242396,0.4562534557598189,0.09501789940422242,0.015745709667688457,-1.0396013135771989,0.1469626673446367,-0.0930943317761705,0.01955430239089765,0.08024667519481744,-0.003959143916012674
0.09533824617150917,0.04292481716114259,-0.3445127893363328,-0.1159276920536921,0.0767660634460739,-0.1542535046563342,-1.501734685548344,-0.2718168120733214,0.021228196465349566,-0.5806843101527326,0.13037122003231916,-0.06750210584039197,-0.012030684497085376,-0.23459071338641393,-0.02323936653008931
-0.25949032166909936,0.31192871182086196,0.3315464724005317,0.44912198885018956,-0.040218812884921025,0.21897875891811847,1.3877488683858092,0.29859100429785795,-0.007510132168580449,-0.8154805801501792,-0.08967551033247279,-0.16881307619280725,0.0034044392796239446,0.07680326086172548,0.018318686184502848
0.1422206379131567,0.10465182258741047,-0.2773145526997584,-0.04708014188992301,0.10808695465696894,0.10671674880907323,0.5092502626736003,0.09066920119688694,0.14957445170718953,1.1659853914769487,0.36043316215122934,0.0349101210196246,0.09174002646493658,0.17827185439206844,-0.011786779291503546
-0.020710025469066234,0.0062582655401164375,-0.0036036616901471857,-0.03702107553880828,0.08080497687450144,0.09255292638679573,-0.16091675259743315,-0.03600829103467331,-0.015166029622747918,-0.8988663213989923,0.17969092795984368,-0.06766586677574679,-0.02251024595694475,0.10778949973072423,0.017349429900535795
0.11772128455800644,-0.014659946709184975,0.06416002958334652,-0.2045635759738906,0.10731625814520229,-0.2279931068021911,0.3633738294773605,-0.005038203228000299,0.11653510950003008,-0.20477629309083667,0.17217561870815037,0.09933002768856301,-0.03478192522953297,-0.2557211865877558,-0.010179170494414427
0.037639828818008696,0.04665613130377881,0.23579522170355988,0.051875349582351134,-0.013170700096589197,0.023119337321742442,0.7763604491146242,0.1731813249423221,0.042136833542280226,-0.835032074271211,0.4843555208636958,0.07153671615886707,0.015510978231033165,-0.06265825079760394,-0.015743186748101358
0.1836066234034444,0.07132295691649361,-0.17793498749619602,-0.07776522343599629,0.05141924471972171,-0.09790913527722281,-0.6192648750304275,-0.1600081864299147,0.21140086905650898,-0.05500723776938148,-0.1143098604021714,-0.033419754761387095,-0.02280377099273507,-0.21921248307329863,-0.014020202458996895
-0.009801647127787938,-0.0012304711788125398,0.34108708346039995,0.281175130176964,0.03008311969846839,0.21212980747752824,1.338796167614446,0.25434411173086474,-0.06343649829155984,1.0444184340536653,0.22583992195363187,-0.03450254761694282,0.01877930135440566,0.08946011617713284,-0.010238418486356801
0.13029904864891412,0.03185227349188575,-0.4458550172274263,-0.1614923145061838,0.04940311828227872,-0.19112691473437238,-1.883815582682202,-0.38485496694953775,0.004724488553464436,0.07865661732026102,-0.10058461104813292,-0.0428790167638179,-0.016504868596074772,-0.2372477315406721,-0.028551388499754436
-0.11123345027757674,0.15366743785072584,0.37800262413335184,0.11462554338065631,-0.04699020993351932,0.13549803157189508,1.2049032452571926,0.3174726432328133,-0.058407061351390066,-0.22942762888369816,0.19855569958216468,0.10758835546456791,0.0015076152721507999,0.09053597159880264,-0.010901224511609148
-0.014791925106905211,0.06001542289038403,0.1885255498456319,0.0859372219248371,-0.14396310828070596,0.10464248325850954,0.6585042386959908,0.16896323168339225,-0.005356541352575872,-0.9019927906067073,-0.13880277618704495,-0.11119627215445797,0.0031609809132621797,0.07361747637134246,0.025368849332959492
0.1428333501511367,0.04948201190438608,-0.3233718061699914,-0.11784956646567621,0.052309124119157335,-0.2121076268180729,-0.9074011407847972,-0.12986458810949172,0.0682364568576312,-0.09994268178473979,-0.18475674793134456,0.1065531645831217,-0.015441739104281588,0.3142045582365868,0.055305005309550244
-0.06830441794331221,-0.06751864062101531,-0.018454603664418465,0.061509199550029384,0.03709062343259127,0.0579611507593403,1.1612149688074953,0.09179509037472758,0.01059260771130334,0.14398063083322926,0.8230523564913738,0.07898140041334968,0.012268114695712066,0.09997763707516556,0.039517593399046626
0.09238194557239233,-0.23828919391603218,-0.49547078265367206,-0.17968327331841139,0.06373634006597576,-0.34351314320987225,-2.3095811959409627,-0.5337922721864927,-0.08838213796914296,-0.28742031738616575,0.1834156499252138,-0.051018786121670774,-0.010415942896675032,-0.15122654773340527,-0.02080801830739752
0.09735294076939116,0.05015675441916671,-0.2160990911765804,-0.05827723304713913,-0.009396583041907913,-0.2453817368776657,-0.8670909071209234,-0.19029895674544825,0.10318921229254537,-0.718516319015526,0.06813072643514176,-0.01121397695634162,-0.017486903623292485,-0.14556193150299998,-0.010542720695720218
0.09287828428855986,0.042542249840796256,-0.34479795562867044,-0.15247443462401777,0.06420613393530121,-0.16459380248857108,-1.4447574474497364,-0.23935972289037694,0.02965096679538871,-0.5235669508307281,-0.07613749142181093,-0.15923502762168634,-0.014954189504344465,-0.24469050040960172,-0.02265896386075436
